id_employee,age,revenu_mensuel,nombre_experiences_precedentes,annee_experience_totale,annees_dans_l_entreprise,annees_dans_le_poste_actuel,satisfaction_employee_environnement,note_evaluation_actuelle,note_evaluation_precedente,niveau_hierarchique_poste,satisfaction_employee_nature_travail,satisfaction_employee_equipe,satisfaction_employee_equilibre_pro_perso,nombre_participation_pee,nb_formations_suivies,distance_domicile_travail,niveau_education,annees_depuis_la_derniere_promotion,annes_sous_responsable_actuel,augmentation_salaire_precedente,score_evolution_carriere,indice_evolution_salaire,frequence_deplacement,salaire_cat,salaire_cat_eq,position_salaire_poste,position_salaire_poste_anc,score_carriere_cat,indice_evol_cat,statut_marital,domaine_etude,poste_departement,genre,heure_supplementaires,nouveau_responsable,attrition_num
543,52,7969,2,28,5,4,4,3,2,3,3,3,3,0,4,3,3,0,4,14,20.961360964736567,14.000001,Occasionnel,Haut,Bas,Haut,Moyen,Moyen,Haut,Marié(e),Transformation Digitale,Tech Lead_Consulting,M,Oui,Non,0
544,45,2654,3,8,2,2,1,4,3,1,4,4,2,2,3,10,2,0,2,21,55.18940216379892,21.000001,Occasionnel,Très bas,Très bas,Bas,Bas,Haut,Haut,Marié(e),Infra & Cloud,Assistant de Direction_Consulting,M,Non,Non,0
546,52,16555,2,31,5,2,4,3,3,4,4,4,1,0,2,4,2,1,4,13,10.524046650149662,6.5000005,Occasionnel,Moyen,Haut,Très bas,Haut,Bas,Bas,Marié(e),Infra & Cloud,Senior Manager_Consulting,F,Non,Non,0
547,42,4556,2,19,5,4,1,3,3,2,3,2,3,1,3,29,2,0,2,11,15.444771021387082,11.000001,Frequent,Bas,Très bas,Moyen,Moyen,Moyen,Moyen,Divorcé(e),Infra & Cloud,Assistant de Direction_Consulting,F,Non,Non,0
548,30,6091,2,11,5,4,3,4,1,2,4,3,3,0,2,2,3,0,2,20,29.049107165838794,20.000001,Occasionnel,Haut,Bas,Bas,Haut,Haut,Haut,Célibataire,Infra & Cloud,Tech Lead_Consulting,F,Non,Non,0
549,60,19566,5,33,29,8,1,3,3,5,1,4,1,0,5,7,3,11,10,11,0.30193779767266343,0.91666675,Occasionnel,Moyen,Haut,Moyen,Moyen,Très bas,Très bas,Marié(e),Infra & Cloud,Senior Manager_Consulting,F,Non,Non,0
550,46,4810,2,19,10,7,3,3,3,2,3,3,2,1,5,18,3,0,8,14,10.791022896586599,14.000001,Occasionnel,Bas,Très bas,Très bas,Très bas,Bas,Haut,Divorcé(e),Transformation Digitale,Tech Lead_Consulting,F,Non,Non,0
551,42,4523,0,7,6,5,4,3,2,2,4,4,4,3,4,28,4,0,4,11,13.226954089535422,11.000001,Frequent,Bas,Très bas,Très bas,Très bas,Moyen,Moyen,Marié(e),Entrepreunariat,Manager_Consulting,F,Non,Non,0
554,24,3202,1,6,5,3,1,3,3,1,2,2,3,0,4,1,1,1,4,16,10.762458205465807,8.0000005,Occasionnel,Bas,Très bas,Moyen,Haut,Bas,Moyen,Célibataire,Entrepreunariat,Représentant Commercial_Commercial,F,Oui,Non,1
555,34,2351,0,3,2,2,4,3,1,1,3,4,2,1,3,6,2,1,0,16,20.701391451219596,8.0000005,Frequent,Très bas,Très bas,Bas,Bas,Moyen,Moyen,Divorcé(e),Marketing,Représentant Commercial_Commercial,F,Non,Oui,1
556,38,1702,1,1,1,0,4,4,3,1,4,3,3,1,3,2,2,0,0,23,85.56169054769425,23.000001,Frequent,Très bas,Très bas,Très bas,Très bas,Haut,Haut,Marié(e),Infra & Cloud,Consultant_Consulting,M,Oui,Oui,0
558,40,18041,0,21,20,15,3,3,3,5,3,4,3,0,2,2,4,1,12,14,3.266819450749758,7.0000005,Occasionnel,Moyen,Haut,Haut,Moyen,Très bas,Bas,Marié(e),Infra & Cloud,Senior Manager_Commercial,F,Non,Non,0
560,26,2886,1,3,3,2,1,4,3,1,4,2,1,2,3,23,3,0,2,22,43.82385448013944,22.000001,Occasionnel,Très bas,Très bas,Bas,Haut,Haut,Haut,Divorcé(e),Infra & Cloud,Assistant de Direction_Consulting,F,Non,Non,0
562,30,2097,4,9,5,3,3,3,3,1,4,3,1,1,3,3,3,1,4,15,9.560925373590283,7.5000005,Aucun,Très bas,Très bas,Très bas,Très bas,Bas,Bas,Marié(e),Infra & Cloud,Consultant_Consulting,M,Non,Non,0
564,29,11935,1,10,10,2,2,3,2,3,3,3,3,0,2,3,4,0,7,18,15.361060653754372,18.000001,Occasionnel,Moyen,Moyen,Très bas,Très bas,Moyen,Haut,Marié(e),Transformation Digitale,Directeur Technique_Consulting,M,Non,Non,0
565,29,2546,5,6,2,2,3,3,2,1,2,2,4,0,2,25,5,1,1,16,20.91379190705713,8.0000005,Occasionnel,Très bas,Très bas,Bas,Bas,Moyen,Moyen,Marié(e),Entrepreunariat,Assistant de Direction_Consulting,F,Non,Non,1
566,19,2564,1,1,1,0,1,3,2,1,4,3,4,0,3,2,2,0,0,12,47.098286470486094,12.000001,Occasionnel,Très bas,Très bas,Bas,Bas,Haut,Moyen,Célibataire,Entrepreunariat,Ressources Humaines_Ressources Humaines,M,Non,Oui,1
567,30,8412,0,10,9,8,3,3,3,3,1,3,3,0,3,22,4,7,8,11,1.2426609565074045,1.375000125,Aucun,Moyen,Bas,Haut,Haut,Très bas,Très bas,Marié(e),Autre,Cadre Commercial_Commercial,F,Non,Non,0
568,57,14118,3,32,1,0,1,3,2,4,4,3,2,1,3,29,3,0,0,12,57.3316648996955,12.000001,Occasionnel,Moyen,Moyen,Très bas,Bas,Haut,Moyen,Divorcé(e),Marketing,Senior Manager_Commercial,M,Non,Oui,0
569,50,17046,0,28,27,10,2,3,2,4,3,2,3,1,2,29,4,15,7,15,0.3262409653035566,0.9375000625,Occasionnel,Moyen,Haut,Bas,Haut,Très bas,Très bas,Marié(e),Infra & Cloud,Senior Manager_Consulting,M,Non,Non,0
571,30,2564,0,12,11,7,3,3,3,1,4,3,2,0,2,2,3,6,7,14,1.3082857197164512,2.0000001428571426,Aucun,Très bas,Très bas,Bas,Très bas,Très bas,Très bas,Célibataire,Transformation Digitale,Consultant_Consulting,F,Non,Non,0
573,60,10266,4,22,18,13,3,3,2,3,1,4,4,0,5,28,3,13,11,19,0.6597636166743251,1.3571429285714287,Frequent,Moyen,Bas,Moyen,Haut,Très bas,Très bas,Marié(e),Marketing,Cadre Commercial_Commercial,F,Non,Non,0
574,47,5070,5,20,5,0,1,3,3,2,4,3,3,3,2,2,2,0,4,13,18.484470272771425,13.000001,Occasionnel,Haut,Très bas,Bas,Très bas,Moyen,Moyen,Divorcé(e),Transformation Digitale,Tech Lead_Consulting,F,Non,Non,0
575,46,17861,6,26,3,2,1,3,3,4,3,3,1,0,2,2,3,0,1,13,31.81890264590016,13.000001,Occasionnel,Moyen,Haut,Haut,Haut,Haut,Moyen,Marié(e),Infra & Cloud,Directeur Technique_Consulting,M,Non,Non,0
577,35,4230,0,6,5,4,4,3,1,1,3,3,3,0,2,22,3,4,3,15,4.175097103699821,3.0000001999999997,Occasionnel,Bas,Très bas,Moyen,Moyen,Bas,Très bas,Célibataire,Infra & Cloud,Consultant_Consulting,M,Non,Non,0
578,54,3780,7,19,1,0,3,3,3,2,3,3,3,0,3,8,4,0,0,11,45.30759504027203,11.000001,Occasionnel,Bas,Très bas,Haut,Moyen,Haut,Moyen,Célibataire,Infra & Cloud,Consultant_Consulting,F,Non,Oui,0
579,34,2768,3,14,7,3,4,3,2,1,3,3,3,1,3,2,4,5,7,12,1.981560545922772,2.0000001666666667,Occasionnel,Très bas,Très bas,Bas,Bas,Très bas,Très bas,Divorcé(e),Infra & Cloud,Assistant de Direction_Consulting,M,Non,Non,0
580,46,9071,2,15,3,2,3,3,2,3,4,3,3,1,3,10,3,1,2,19,21.643252700791397,9.5000005,Occasionnel,Moyen,Bas,Moyen,Moyen,Moyen,Moyen,Marié(e),Marketing,Cadre Commercial_Commercial,F,Oui,Non,0
581,31,10648,1,13,13,8,3,4,3,3,2,4,4,1,6,9,1,0,8,25,16.55932435882899,25.000001,Occasionnel,Moyen,Moyen,Moyen,Moyen,Moyen,Haut,Divorcé(e),Infra & Cloud,Tech Lead_Consulting,M,Non,Non,0
582,33,13610,7,15,7,6,2,3,3,3,3,4,4,0,2,15,1,7,7,12,1.7847439427909133,1.500000125,Occasionnel,Moyen,Moyen,Très bas,Très bas,Très bas,Très bas,Marié(e),Transformation Digitale,Senior Manager_Consulting,M,Oui,Non,1
584,33,3408,7,8,4,3,1,3,1,1,4,1,3,3,2,10,1,1,3,13,10.574427367196702,6.5000005,Occasionnel,Bas,Très bas,Haut,Haut,Bas,Bas,Divorcé(e),Transformation Digitale,Consultant_Consulting,M,Non,Non,1
585,30,2983,0,4,3,2,4,3,3,1,2,1,3,0,3,7,1,1,2,14,14.001785932443884,7.0000005,Occasionnel,Bas,Très bas,Moyen,Moyen,Moyen,Bas,Célibataire,Marketing,Représentant Commercial_Commercial,M,Non,Non,0
586,35,7632,4,10,8,7,4,3,3,3,3,3,3,0,2,16,3,0,0,12,11.920315969090874,12.000001,Occasionnel,Haut,Bas,Haut,Bas,Moyen,Moyen,Marié(e),Infra & Cloud,Manager_Consulting,M,Oui,Oui,0
587,31,9824,3,12,1,0,1,3,3,3,3,1,3,0,2,20,3,0,0,12,55.156117216767484,12.000001,Frequent,Moyen,Bas,Moyen,Haut,Haut,Moyen,Marié(e),Infra & Cloud,Manager_Consulting,M,Non,Oui,1
590,34,9950,9,11,3,2,2,3,3,3,1,3,3,3,2,23,3,0,2,15,34.52035852991394,15.000001,Frequent,Moyen,Bas,Moyen,Moyen,Haut,Haut,Divorcé(e),Ressources Humaines,Ressources Humaines_Ressources Humaines,F,Oui,Non,1
591,42,2093,4,8,2,2,2,3,3,1,3,4,3,1,4,5,2,2,0,17,14.444015700127732,5.666667,Frequent,Très bas,Très bas,Très bas,Très bas,Moyen,Bas,Marié(e),Autre,Consultant_Consulting,M,Non,Oui,0
592,36,9980,1,10,10,3,2,3,3,3,4,4,2,0,3,10,4,9,7,14,1.171983173764098,1.4000001,Aucun,Moyen,Bas,Moyen,Moyen,Très bas,Très bas,Célibataire,Transformation Digitale,Cadre Commercial_Commercial,M,Non,Non,0
593,22,3894,5,4,2,2,3,3,2,1,3,3,3,0,3,4,1,1,2,16,22.046531933387755,8.0000005,Frequent,Bas,Très bas,Moyen,Moyen,Haut,Moyen,Célibataire,Entrepreunariat,Consultant_Consulting,M,Non,Non,1
595,48,4051,2,14,9,7,2,3,3,2,4,1,3,1,2,2,5,6,7,14,1.6613932917446554,2.0000001428571426,Occasionnel,Bas,Très bas,Très bas,Très bas,Très bas,Très bas,Marié(e),Marketing,Cadre Commercial_Commercial,F,Non,Non,0
597,55,16835,3,37,10,9,1,4,3,4,2,4,3,0,2,18,5,7,7,23,2.5434014604404016,2.875000125,Occasionnel,Moyen,Haut,Bas,Bas,Très bas,Très bas,Célibataire,Infra & Cloud,Senior Manager_Commercial,F,Non,Non,0
599,41,6230,7,16,14,3,4,3,3,2,4,4,3,0,3,10,2,1,10,14,4.07740327709704,7.0000005,Aucun,Haut,Bas,Bas,Haut,Bas,Bas,Célibataire,Infra & Cloud,Cadre Commercial_Commercial,M,Non,Non,0
600,35,4717,9,15,11,9,2,3,3,2,3,3,3,0,2,1,3,6,9,11,1.1077446585569533,1.5714287142857142,Occasionnel,Bas,Très bas,Très bas,Très bas,Très bas,Très bas,Marié(e),Marketing,Cadre Commercial_Commercial,M,Non,Non,0
601,40,13237,7,22,20,6,2,3,3,4,3,3,3,0,3,6,3,5,13,15,1.1298627849288079,2.5000001666666667,Occasionnel,Moyen,Moyen,Moyen,Moyen,Très bas,Très bas,Célibataire,Infra & Cloud,Tech Lead_Consulting,F,Non,Non,0
602,39,3755,1,8,8,3,3,3,3,1,3,1,3,1,3,8,1,0,7,11,10.060246274968835,11.000001,Frequent,Bas,Très bas,Haut,Moyen,Bas,Moyen,Marié(e),Infra & Cloud,Consultant_Consulting,F,Non,Non,0
604,31,6582,4,10,6,5,2,3,3,2,4,3,4,0,2,2,1,0,5,13,16.328457829904032,13.000001,Occasionnel,Haut,Bas,Haut,Moyen,Moyen,Moyen,Célibataire,Infra & Cloud,Cadre Commercial_Commercial,M,Oui,Non,0
605,42,7406,1,10,10,9,4,4,3,3,1,4,2,1,5,24,3,5,8,21,2.835057655279695,3.5000001666666667,Occasionnel,Haut,Bas,Haut,Bas,Très bas,Très bas,Marié(e),Transformation Digitale,Tech Lead_Consulting,M,Oui,Non,0
606,45,4805,0,9,8,7,4,3,3,2,2,2,4,1,3,2,3,3,7,19,4.474299899645897,4.75000025,Occasionnel,Bas,Très bas,Très bas,Très bas,Bas,Bas,Marié(e),Autre,Cadre Commercial_Commercial,M,Non,Non,0
608,26,2741,0,8,7,7,2,3,3,1,3,2,2,1,2,17,4,1,0,11,5.442554961111732,5.5000005,Frequent,Très bas,Très bas,Bas,Très bas,Bas,Bas,Divorcé(e),Infra & Cloud,Ressources Humaines_Ressources Humaines,F,Oui,Oui,1
611,29,4262,4,8,3,2,4,3,3,2,4,2,4,2,2,19,3,1,2,12,12.536593669863867,6.0000005,Occasionnel,Bas,Très bas,Très bas,Très bas,Moyen,Bas,Divorcé(e),Entrepreunariat,Tech Lead_Consulting,M,Non,Non,0
612,33,16184,4,10,6,1,1,3,4,4,3,3,3,1,2,1,5,0,5,19,26.30642469324096,19.000001,Occasionnel,Moyen,Haut,Bas,Bas,Haut,Haut,Divorcé(e),Transformation Digitale,Directeur Technique_Consulting,F,Non,Non,0
613,31,11557,9,10,5,4,3,4,2,3,4,3,2,1,3,7,3,0,1,21,32.742967468260886,21.000001,Occasionnel,Moyen,Moyen,Très bas,Très bas,Haut,Haut,Divorcé(e),Infra & Cloud,Senior Manager_Commercial,M,Non,Non,0
614,18,1878,1,0,0,0,2,3,3,1,2,4,3,0,3,5,3,0,0,14,105.5389375302835,14.000001,Frequent,Très bas,Très bas,Très bas,Bas,Haut,Haut,Célibataire,Marketing,Représentant Commercial_Commercial,M,Oui,Oui,1
615,40,10932,3,20,1,0,3,3,1,3,1,3,3,1,2,28,3,0,1,15,69.74656228052915,15.000001,Aucun,Moyen,Moyen,Moyen,Moyen,Haut,Haut,Divorcé(e),Autre,Cadre Commercial_Commercial,M,Non,Non,0
616,41,6811,2,10,8,7,1,3,2,2,3,1,3,0,3,2,4,0,7,17,16.67216739297165,17.000001,Aucun,Haut,Bas,Haut,Bas,Moyen,Haut,Célibataire,Autre,Manager_Consulting,F,Oui,Non,0
618,26,4306,5,8,0,0,1,3,3,2,3,1,3,2,5,29,2,0,0,12,100.4159709886462,12.000001,Occasionnel,Bas,Très bas,Très bas,Très bas,Haut,Moyen,Divorcé(e),Transformation Digitale,Cadre Commercial_Commercial,M,Non,Oui,0
620,35,4859,1,5,5,4,1,3,3,2,3,4,3,0,3,1,3,0,3,16,22.636784659851056,16.000001,Occasionnel,Bas,Très bas,Très bas,Très bas,Haut,Haut,Célibataire,Transformation Digitale,Cadre Commercial_Commercial,F,Non,Non,0
621,34,5337,1,10,10,7,4,3,4,2,4,4,3,0,3,21,4,5,7,12,1.560474008214848,2.0000001666666667,Occasionnel,Haut,Très bas,Bas,Bas,Très bas,Très bas,Célibataire,Infra & Cloud,Cadre Commercial_Commercial,M,Non,Non,0
622,26,2340,1,1,1,0,3,3,1,1,4,2,1,0,3,24,3,0,0,18,69.82500508658494,18.000001,Occasionnel,Très bas,Très bas,Très bas,Bas,Haut,Haut,Célibataire,Entrepreunariat,Consultant_Consulting,M,Oui,Oui,1
623,37,7491,4,12,6,5,2,3,3,3,4,4,4,0,3,1,3,1,2,17,10.833361214441336,8.5000005,Occasionnel,Haut,Bas,Haut,Moyen,Bas,Moyen,Célibataire,Entrepreunariat,Tech Lead_Consulting,F,Non,Non,0
624,46,10527,5,28,2,2,1,3,3,3,3,4,2,0,3,18,1,1,2,11,16.979956575168288,5.5000005,Frequent,Moyen,Moyen,Moyen,Moyen,Moyen,Bas,Marié(e),Transformation Digitale,Manager_Consulting,F,Non,Non,0
625,41,16595,7,22,18,16,2,3,3,4,1,2,3,1,2,2,5,11,8,16,0.6818889535971979,1.3333334166666668,Occasionnel,Moyen,Haut,Bas,Haut,Très bas,Très bas,Marié(e),Infra & Cloud,Senior Manager_Commercial,F,Non,Non,0
626,37,8834,1,9,9,5,1,3,3,3,2,4,3,1,6,9,4,7,7,13,1.476552526103447,1.625000125,Aucun,Moyen,Bas,Moyen,Moyen,Très bas,Très bas,Divorcé(e),Transformation Digitale,Cadre Commercial_Commercial,M,Non,Non,0
630,52,5577,3,18,10,9,4,3,3,2,1,2,3,2,3,6,2,6,9,12,1.344403057725127,1.714285857142857,Occasionnel,Haut,Très bas,Moyen,Moyen,Très bas,Très bas,Divorcé(e),Entrepreunariat,Assistant de Direction_Consulting,M,Oui,Non,0
631,32,4707,8,6,4,2,4,3,4,2,3,4,3,0,2,11,4,1,2,12,10.14842300775805,6.0000005,Aucun,Bas,Très bas,Très bas,Très bas,Bas,Bas,Marié(e),Autre,Cadre Commercial_Commercial,M,Non,Non,1
632,24,2400,0,3,2,2,4,3,3,1,4,3,3,2,3,24,3,2,1,13,11.243037281612986,4.333333666666666,Frequent,Très bas,Très bas,Bas,Bas,Bas,Bas,Marié(e),Transformation Digitale,Représentant Commercial_Commercial,M,Non,Non,0
634,38,9824,3,18,1,0,3,3,3,2,3,3,3,1,4,10,3,0,0,19,87.3305162453486,19.000001,Occasionnel,Moyen,Bas,Moyen,Haut,Haut,Haut,Marié(e),Transformation Digitale,Manager_Consulting,F,Non,Oui,0
635,37,6447,6,8,6,5,2,3,3,2,2,2,2,1,2,1,4,4,3,12,3.0073803480503676,2.4000002,Occasionnel,Haut,Bas,Haut,Bas,Très bas,Très bas,Marié(e),Infra & Cloud,Tech Lead_Consulting,F,Non,Non,0
638,49,19502,1,31,31,9,4,3,2,5,3,3,3,1,5,18,4,0,9,17,5.247859709973669,17.000001,Occasionnel,Moyen,Haut,Moyen,Moyen,Bas,Haut,Divorcé(e),Infra & Cloud,Directeur Technique_Consulting,M,Oui,Non,0
639,24,2725,1,6,6,5,2,3,4,1,4,2,3,2,3,23,3,1,4,11,6.215464617529419,5.5000005,Occasionnel,Très bas,Très bas,Bas,Bas,Bas,Bas,Marié(e),Transformation Digitale,Assistant de Direction_Consulting,M,Oui,Non,0
641,26,6272,1,6,5,3,1,4,3,2,2,4,4,2,5,28,2,1,4,20,14.57335070882874,10.0000005,Occasionnel,Haut,Bas,Haut,Haut,Moyen,Moyen,Marié(e),Marketing,Cadre Commercial_Commercial,M,Non,Non,0
643,24,2127,1,1,1,0,4,4,2,1,2,4,3,1,2,17,2,0,0,21,80.46085126131506,21.000001,Occasionnel,Très bas,Très bas,Très bas,Bas,Haut,Haut,Marié(e),Autre,Consultant_Consulting,M,Non,Oui,0
644,50,18200,1,32,32,5,1,3,3,5,2,3,3,1,2,3,3,10,7,11,0.29724947601087137,1.000000090909091,Frequent,Moyen,Haut,Bas,Haut,Très bas,Très bas,Marié(e),Transformation Digitale,Senior Manager_Ressources Humaines,M,Non,Non,0
645,25,2096,1,7,7,4,2,3,3,1,3,3,3,0,1,13,1,0,6,11,10.516362623523019,11.000001,Occasionnel,Très bas,Très bas,Très bas,Très bas,Bas,Moyen,Marié(e),Transformation Digitale,Représentant Commercial_Commercial,M,Non,Non,0
647,24,2886,1,6,6,3,1,3,3,1,3,4,3,1,4,7,3,1,2,16,9.106255631612868,8.0000005,Frequent,Très bas,Très bas,Haut,Haut,Bas,Moyen,Marié(e),Infra & Cloud,Consultant_Consulting,F,Oui,Non,1
648,30,2033,1,1,1,0,2,3,2,1,1,3,4,1,2,12,4,0,0,18,68.55983999835634,18.000001,Frequent,Très bas,Très bas,Très bas,Bas,Haut,Haut,Marié(e),Infra & Cloud,Représentant Commercial_Commercial,M,Non,Oui,1
649,34,3622,1,6,6,5,2,3,2,1,4,4,3,1,3,1,2,1,3,13,7.609697012620977,6.5000005,Occasionnel,Bas,Très bas,Haut,Haut,Bas,Bas,Marié(e),Infra & Cloud,Assistant de Direction_Consulting,M,Oui,Non,0
650,31,4233,2,9,3,1,2,3,3,2,1,3,1,0,2,13,4,1,2,17,17.74566875371428,8.5000005,Occasionnel,Bas,Très bas,Très bas,Très bas,Moyen,Moyen,Divorcé(e),Transformation Digitale,Cadre Commercial_Commercial,M,Non,Non,1
652,35,3681,4,9,3,2,1,3,2,2,4,4,3,0,3,25,2,0,2,14,28.73924181907842,14.000001,Occasionnel,Bas,Très bas,Haut,Haut,Haut,Haut,Célibataire,Autre,Consultant_Consulting,M,Non,Non,0
653,31,5460,4,13,7,7,1,4,4,2,4,4,4,2,4,6,4,5,7,22,3.9441359802653038,3.6666668333333337,Occasionnel,Haut,Très bas,Bas,Bas,Bas,Très bas,Divorcé(e),Transformation Digitale,Cadre Commercial_Commercial,M,Non,Non,0
655,27,2187,0,6,5,3,1,3,2,1,3,3,2,2,5,6,4,0,3,12,15.381487608874268,12.000001,Occasionnel,Très bas,Très bas,Très bas,Très bas,Moyen,Moyen,Divorcé(e),Transformation Digitale,Assistant de Direction_Consulting,F,Non,Non,0
656,37,9602,4,17,3,0,4,3,3,2,3,3,2,1,3,2,3,1,0,11,12.608518535606066,5.5000005,Occasionnel,Moyen,Bas,Moyen,Moyen,Moyen,Bas,Marié(e),Marketing,Cadre Commercial_Commercial,M,Oui,Oui,0
657,20,2836,1,1,1,0,4,3,2,1,2,4,4,0,0,1,3,0,0,13,51.67826980150875,13.000001,Occasionnel,Très bas,Très bas,Bas,Haut,Haut,Moyen,Célibataire,Infra & Cloud,Assistant de Direction_Consulting,F,Non,Oui,0
659,42,4089,1,10,10,2,3,3,3,2,4,2,3,2,4,2,4,2,2,13,3.2761185319327053,4.333333666666666,Occasionnel,Bas,Très bas,Très bas,Très bas,Très bas,Bas,Marié(e),Infra & Cloud,Manager_Consulting,F,Non,Non,0
661,43,16627,4,21,1,0,2,3,2,4,4,3,2,1,3,6,4,0,0,14,68.03190796202935,14.000001,Occasionnel,Moyen,Haut,Haut,Haut,Haut,Haut,Divorcé(e),Autre,Directeur Technique_Consulting,M,Oui,Oui,0
662,38,2619,3,8,0,0,3,3,3,1,1,4,2,0,3,1,1,0,0,17,133.80581101576703,17.000001,Occasionnel,Très bas,Très bas,Bas,Haut,Haut,Haut,Célibataire,Infra & Cloud,Assistant de Direction_Consulting,F,Non,Oui,0
663,43,5679,3,10,8,7,4,3,3,2,3,2,3,1,3,9,5,4,7,13,2.4973598510445347,2.6000001999999998,Frequent,Haut,Très bas,Moyen,Moyen,Très bas,Très bas,Divorcé(e),Transformation Digitale,Consultant_Consulting,M,Oui,Non,0
664,48,15402,7,21,3,2,4,3,2,4,1,1,1,1,3,1,4,0,2,11,26.516375740796654,11.000001,Occasionnel,Moyen,Haut,Très bas,Bas,Haut,Moyen,Marié(e),Infra & Cloud,Senior Manager_Consulting,F,Non,Non,0
665,44,5985,4,10,2,2,1,3,2,2,3,2,4,0,1,1,4,0,2,11,31.889658089905918,11.000001,Occasionnel,Haut,Bas,Moyen,Moyen,Haut,Moyen,Célibataire,Infra & Cloud,Ressources Humaines_Ressources Humaines,F,Non,Non,0
666,34,2579,1,8,8,2,3,3,3,1,3,4,3,2,3,14,3,0,6,18,15.711090228669622,18.000001,Occasionnel,Très bas,Très bas,Haut,Bas,Moyen,Haut,Divorcé(e),Entrepreunariat,Représentant Commercial_Commercial,F,Oui,Non,0
667,27,3041,0,5,4,3,3,3,3,1,1,2,3,1,3,2,1,0,2,11,17.644596644256417,11.000001,Occasionnel,Bas,Très bas,Moyen,Bas,Moyen,Moyen,Divorcé(e),Marketing,Représentant Commercial_Commercial,M,Non,Non,1
669,21,3447,1,3,3,2,3,3,3,1,3,3,3,0,2,22,1,1,2,11,11.200131761896133,5.5000005,Occasionnel,Bas,Très bas,Moyen,Moyen,Bas,Bas,Célibataire,Entrepreunariat,Représentant Commercial_Commercial,M,Non,Non,0
671,44,19513,4,26,2,2,4,3,3,5,4,1,4,1,2,3,4,0,1,12,39.51555303563405,12.000001,Occasionnel,Moyen,Haut,Moyen,Haut,Haut,Moyen,Marié(e),Autre,Senior Manager_Consulting,M,Oui,Non,0
675,22,2773,0,3,2,2,1,4,3,1,3,4,3,0,3,6,1,2,2,20,17.617879993949014,6.666667,Occasionnel,Très bas,Très bas,Bas,Bas,Moyen,Bas,Marié(e),Transformation Digitale,Assistant de Direction_Consulting,M,Non,Non,0
677,33,7104,0,6,5,0,3,3,3,2,3,4,3,0,3,8,4,1,2,12,8.86855477957737,6.0000005,Occasionnel,Haut,Bas,Haut,Haut,Bas,Bas,Divorcé(e),Marketing,Cadre Commercial_Commercial,M,Non,Non,0
679,32,6322,1,6,6,4,1,3,3,2,4,4,2,1,2,9,4,0,5,12,15.00334249266463,12.000001,Occasionnel,Haut,Bas,Moyen,Moyen,Moyen,Moyen,Marié(e),Infra & Cloud,Assistant de Direction_Consulting,F,Oui,Non,0
680,30,2083,1,1,1,0,3,4,3,1,3,3,3,1,2,3,3,0,0,20,76.42044784975478,20.000001,Frequent,Très bas,Très bas,Très bas,Très bas,Haut,Haut,Divorcé(e),Transformation Digitale,Assistant de Direction_Consulting,F,Non,Oui,0
682,53,8381,7,18,14,7,4,4,3,2,1,4,4,0,2,1,1,8,10,20,1.3383470044706827,2.2222223333333333,Occasionnel,Moyen,Bas,Haut,Haut,Très bas,Très bas,Célibataire,Transformation Digitale,Cadre Commercial_Commercial,F,Non,Non,0
683,34,2691,1,10,10,9,2,3,3,1,4,4,2,1,4,1,5,8,8,12,0.957338224113284,1.3333334444444445,Occasionnel,Très bas,Très bas,Bas,Très bas,Très bas,Très bas,Marié(e),Infra & Cloud,Assistant de Direction_Consulting,M,Non,Non,0
684,45,4286,2,5,1,1,1,3,3,2,1,4,3,2,4,26,4,0,0,14,58.54340144785707,14.000001,Frequent,Bas,Très bas,Très bas,Bas,Haut,Haut,Marié(e),Infra & Cloud,Cadre Commercial_Commercial,F,Non,Oui,1
686,26,2659,1,3,3,2,3,3,3,1,4,3,3,1,2,6,3,0,2,13,25.62976652729152,13.000001,Occasionnel,Très bas,Très bas,Bas,Bas,Haut,Moyen,Marié(e),Infra & Cloud,Consultant_Consulting,F,Oui,Non,0
689,37,9434,1,10,10,7,3,3,3,3,3,3,3,1,2,3,3,7,8,15,1.560031034309332,1.875000125,Occasionnel,Moyen,Bas,Haut,Haut,Très bas,Très bas,Marié(e),Autre,Tech Lead_Consulting,M,Non,Non,0
690,29,5561,1,6,6,0,2,3,3,2,3,1,2,1,5,3,2,1,2,14,8.623713650773412,7.0000005,Occasionnel,Haut,Très bas,Bas,Bas,Bas,Bas,Marié(e),Transformation Digitale,Cadre Commercial_Commercial,F,Non,Non,0
691,35,6646,1,17,17,11,2,3,1,2,4,2,3,0,3,6,4,11,8,13,0.5297452803447289,1.0833334166666666,Occasionnel,Haut,Bas,Moyen,Moyen,Très bas,Très bas,Célibataire,Infra & Cloud,Assistant de Direction_Consulting,M,Non,Non,0
692,33,7725,3,15,13,11,3,4,3,2,4,3,1,1,2,6,3,4,7,23,2.9414854206649967,4.6000002,Frequent,Haut,Bas,Haut,Haut,Très bas,Bas,Divorcé(e),Infra & Cloud,Manager_Consulting,M,Non,Non,0
698,54,10725,2,16,9,7,3,3,3,3,2,3,4,1,1,19,4,7,1,15,1.740079987169613,1.875000125,Occasionnel,Moyen,Moyen,Moyen,Moyen,Très bas,Très bas,Marié(e),Transformation Digitale,Ressources Humaines_Ressources Humaines,M,Non,Non,0
